,dt,ax [mg],ay [mg],az [mg],gx [mdeg/s],gy [mdeg/s],gz [mdeg/s],mx [mgauss],my [mgauss],mz [mgauss],roll [deg],pitch [deg],yaw [deg]
324,0.004,49.044,-59.048,1057.008,11707.5,4462.5,175.0,-10.080000000000002,187.88000000000002,-936.1800000000001,-3.208791208791209,2.6483516483516483,-75.9010989010989
325,0.004,49.044,-59.048,1057.008,11480.0,4550.0,227.5,-7.280000000000001,187.32000000000002,-931.9800000000001,-3.0714285714285716,2.6758241758241756,-75.8956043956044
326,0.004,49.044,-59.048,1057.008,11095.0,4392.5,227.5,-7.280000000000001,187.32000000000002,-931.9800000000001,-3.2967032967032965,2.659340659340659,-75.9010989010989
327,0.004,49.044,-59.048,1057.008,11410.0,4252.5,227.5,-7.280000000000001,187.32000000000002,-931.9800000000001,-3.159340659340659,2.6648351648351647,-75.8956043956044
328,0.004,49.044,-59.048,1057.008,11760.0,4462.5,262.5,-11.06,188.72000000000003,-928.7600000000001,-3.379120879120879,2.620879120879121,-75.8956043956044
329,0.004,49.044,-59.048,1057.4959999999999,11760.0,4515.0,385.0,-11.06,188.72000000000003,-928.7600000000001,-3.2472527472527473,2.6648351648351647,-75.89010989010988
330,0.004,49.044,-59.292,1057.74,11200.0,4690.0,210.0,-11.06,188.72000000000003,-928.7600000000001,-3.1263736263736264,2.60989010989011,-75.88461538461539
331,0.004,49.044,-59.292,1058.228,11322.5,4480.0,367.5,-7.140000000000001,192.78000000000003,-931.2800000000001,-3.3351648351648353,2.708791208791209,-75.89010989010988
332,0.004,48.8,-59.292,1058.716,11532.5,4655.0,385.0,-7.140000000000001,192.78000000000003,-931.2800000000001,-3.21978021978022,2.6373626373626373,-75.88461538461539
333,0.004,48.8,-59.536,1059.4479999999999,11480.0,4550.0,262.5,-7.140000000000001,192.78000000000003,-931.2800000000001,-3.1153846153846154,2.5494505494505493,-75.87912087912088
334,0.004,48.8,-59.78,1059.936,11357.5,4532.5,402.5,-7.140000000000001,192.78000000000003,-931.2800000000001,-3.3076923076923075,2.6758241758241756,-75.87912087912088
335,0.004,49.044,-59.78,1060.668,11375.0,4375.0,455.0,-13.160000000000002,193.48000000000002,-932.96,-3.1868131868131866,2.6263736263736264,-75.87362637362638
336,0.004,49.044,-59.78,1061.644,10885.0,4515.0,105.0,-13.160000000000002,193.48000000000002,-932.96,-3.401098901098901,2.7142857142857144,-75.87912087912088
337,0.004,49.044,-60.024,1062.132,11445.0,4375.0,87.5,-13.160000000000002,193.48000000000002,-932.96,-3.28021978021978,2.6538461538461537,-75.87362637362638
338,0.004,49.044,-60.024,1063.352,11725.0,4602.5,210.0,-7.5600000000000005,187.32000000000002,-931.7,-3.1538461538461537,2.6043956043956045,-75.86813186813187
339,0.004,48.8,-60.024,1063.596,11235.0,4357.5,297.5,-7.5600000000000005,187.32000000000002,-931.7,-3.379120879120879,2.6648351648351647,-75.87362637362638
340,0.004,49.044,-60.024,1063.596,11882.5,4462.5,227.5,-7.5600000000000005,187.32000000000002,-931.7,-3.2472527472527473,2.6483516483516483,-75.86813186813187
341,0.004,49.044,-59.78,1063.352,11375.0,4567.5,175.0,-6.300000000000001,188.02,-932.6800000000001,-3.120879120879121,2.598901098901099,-75.86263736263736
342,0.004,49.044,-59.78,1062.62,11200.0,4392.5,332.5,-6.300000000000001,188.02,-932.6800000000001,-3.3351648351648353,2.681318681318681,-75.86813186813187
343,0.004,49.288,-59.292,1061.644,11445.0,4252.5,35.0,-6.300000000000001,188.02,-932.6800000000001,-3.2032967032967035,2.659340659340659,-75.86263736263736
344,0.004,49.288,-59.292,1060.912,11515.0,4305.0,350.0,-3.5000000000000004,188.72000000000003,-930.8600000000001,-3.1373626373626373,2.5384615384615383,-75.85714285714286
345,0.004,49.288,-59.292,1060.424,11392.5,4357.5,262.5,-3.5000000000000004,188.72000000000003,-930.8600000000001,-3.269230769230769,2.7142857142857144,-75.85714285714286
346,0.004,49.288,-59.048,1059.692,11760.0,4462.5,105.0,-3.5000000000000004,188.72000000000003,-930.8600000000001,-3.1648351648351647,2.6263736263736264,-75.85164835164835
347,0.004,49.288,-58.804,1058.96,11602.5,4445.0,227.5,-7.420000000000001,188.72000000000003,-932.6800000000001,-3.269230769230769,2.818681318681319,-75.85714285714286
348,0.004,49.532,-58.804,1058.228,11567.5,4340.0,385.0,-7.420000000000001,188.72000000000003,-932.6800000000001,-3.21978021978022,2.681318681318681,-75.85164835164835
349,0.004,49.288,-58.56,1057.4959999999999,12372.5,4305.0,105.0,-7.420000000000001,188.72000000000003,-932.6800000000001,-3.0934065934065935,2.6373626373626373,-75.84615384615384
350,0.004,49.532,-58.56,1057.252,11830.0,4410.0,192.5,-6.0200000000000005,188.86,-934.7800000000001,-3.302197802197802,2.7362637362637363,-75.84615384615384
351,0.004,49.288,-58.56,1057.252,11480.0,4427.5,262.5,-6.0200000000000005,188.86,-934.7800000000001,-3.1923076923076925,2.67032967032967,-75.84065934065934
352,0.004,49.288,-58.56,1057.4959999999999,11637.5,4585.0,87.5,-6.0200000000000005,188.86,-934.7800000000001,-3.0604395604395602,2.6483516483516483,-75.83516483516483
353,0.004,49.288,-58.56,1057.984,11445.0,4497.5,262.5,-9.100000000000001,190.12,-929.7400000000001,-3.2857142857142856,2.6868131868131866,-75.84065934065934
354,0.004,49.288,-58.56,1057.984,11620.0,4427.5,455.0,-9.100000000000001,190.12,-929.7400000000001,-3.1538461538461537,2.6648351648351647,-75.83516483516483
355,0.004,49.044,-58.804,1058.228,11357.5,4655.0,192.5,-9.100000000000001,190.12,-929.7400000000001,-3.3516483516483517,2.5824175824175826,-75.84065934065934
356,0.004,49.288,-58.804,1058.96,11200.0,4462.5,297.5,-11.200000000000001,187.60000000000002,-929.46,-3.230769230769231,2.6758241758241756,-75.83516483516483
357,0.004,49.044,-59.048,1059.692,11567.5,4357.5,175.0,-11.200000000000001,187.60000000000002,-929.46,-3.1263736263736264,2.5824175824175826,-75.82967032967034
358,0.004,49.044,-59.292,1060.424,11620.0,4462.5,157.5,-11.200000000000001,187.60000000000002,-929.46,-3.3131868131868134,2.71978021978022,-75.82967032967034
359,0.004,48.8,-59.292,1061.156,11480.0,4375.0,192.5,-11.200000000000001,187.60000000000002,-929.46,-3.2142857142857144,2.6263736263736264,-75.82417582417582
360,0.004,48.8,-59.536,1061.888,11287.5,4620.0,525.0,-6.720000000000001,190.82000000000002,-930.7200000000001,-3.0824175824175826,2.6868131868131866,-75.81868131868131
361,0.004,48.8,-59.536,1063.108,10990.0,4375.0,52.5,-6.720000000000001,190.82000000000002,-930.7200000000001,-3.291208791208791,2.620879120879121,-75.82417582417582
