,dt,ax [mg],ay [mg],az [mg],gx [mdeg/s],gy [mdeg/s],gz [mdeg/s],mx [mgauss],my [mgauss],mz [mgauss],roll [deg],pitch [deg],yaw [deg]
844,0.004,-216.672,-85.888,1089.704,94955.0,20370.0,-9520.0,-130.34,222.04000000000002,-878.9200000000001,-6.576923076923077,-10.873626373626374,-87.70879120879121
845,0.004,-219.112,-92.964,1089.9479999999999,101937.5,20527.5,-9957.5,-125.86000000000001,223.58,-881.0200000000001,-6.7967032967032965,-10.846153846153847,-87.79120879120879
846,0.004,-223.992,-100.03999999999999,1088.484,112052.5,17447.5,-11515.0,-125.86000000000001,223.58,-881.0200000000001,-7.065934065934066,-10.862637362637363,-87.87912087912088
847,0.004,-229.84799999999998,-103.944,1085.8,119507.5,13492.5,-10430.0,-125.86000000000001,223.58,-881.0200000000001,-7.3791208791208796,-10.917582417582418,-87.95054945054945
848,0.004,-231.55599999999998,-105.652,1083.848,123830.0,11760.0,-9712.5,-121.52000000000001,229.46,-871.6400000000001,-7.708791208791209,-10.972527472527473,-88.02747252747253
849,0.004,-228.14,-107.848,1082.628,127820.0,10360.0,-7892.5,-121.52000000000001,229.46,-871.6400000000001,-8.043956043956044,-11.005494505494505,-88.0934065934066
850,0.004,-220.332,-107.116,1079.212,126070.0,16607.5,-8715.0,-121.52000000000001,229.46,-871.6400000000001,-8.357142857142858,-10.983516483516484,-88.17032967032966
851,0.004,-213.988,-109.068,1077.26,119857.5,29627.5,-13457.5,-120.96000000000001,240.94000000000003,-877.6600000000001,-8.637362637362637,-10.89010989010989,-88.27472527472527
852,0.004,-209.352,-114.67999999999999,1077.992,119787.5,38325.0,-16905.0,-120.96000000000001,240.94000000000003,-877.6600000000001,-8.912087912087912,-10.752747252747254,-88.4010989010989
853,0.004,-206.424,-123.952,1078.2359999999999,126105.0,41807.5,-18847.5,-120.96000000000001,240.94000000000003,-877.6600000000001,-9.214285714285714,-10.604395604395604,-88.53296703296704
854,0.004,-205.204,-135.664,1077.748,129622.5,47180.0,-19652.5,-126.14000000000001,248.36,-869.4000000000001,-9.527472527472527,-10.43956043956044,-88.67582417582418
855,0.004,-204.472,-148.352,1075.308,133192.5,51992.5,-21910.0,-126.14000000000001,248.36,-869.4000000000001,-9.857142857142858,-10.274725274725276,-88.82967032967034
856,0.004,-202.51999999999998,-160.796,1072.136,136692.5,57452.5,-25742.5,-126.14000000000001,248.36,-869.4000000000001,-10.197802197802197,-10.10989010989011,-89.0
857,0.004,-201.78799999999998,-165.432,1071.648,138862.5,58730.0,-28245.0,-126.28000000000002,258.44,-872.7600000000001,-10.54945054945055,-9.95054945054945,-89.18681318681318
858,0.004,-198.85999999999999,-173.484,1069.94,143815.0,60777.5,-33320.0,-126.28000000000002,258.44,-872.7600000000001,-10.923076923076923,-9.796703296703297,-89.3956043956044
859,0.004,-196.42,-179.34,1066.28,150010.0,61110.0,-36085.0,-126.28000000000002,258.44,-872.7600000000001,-11.31868131868132,-9.648351648351648,-89.61538461538461
860,0.004,-195.688,-183.732,1063.596,151392.5,58222.5,-34860.0,-117.60000000000001,270.76000000000005,-866.6000000000001,-11.719780219780219,-9.521978021978022,-89.82967032967034
861,0.004,-198.128,-188.124,1063.596,146002.5,49927.5,-31237.5,-117.60000000000001,270.76000000000005,-866.6000000000001,-12.115384615384615,-9.434065934065934,-90.02197802197803
862,0.004,-200.81199999999998,-193.248,1064.084,136412.5,38290.0,-26670.0,-117.60000000000001,270.76000000000005,-866.6000000000001,-12.478021978021978,-9.401098901098901,-90.1923076923077
863,0.004,-203.252,-197.152,1061.644,124267.5,24150.0,-21280.0,-114.24000000000001,274.68,-865.34,-12.807692307692308,-9.428571428571429,-90.32417582417582
864,0.004,-203.252,-197.64,1056.52,106907.5,15680.0,-16817.5,-114.24000000000001,274.68,-865.34,-13.06043956043956,-9.472527472527473,-90.42857142857143
865,0.004,-201.29999999999998,-196.42,1048.468,92032.5,10097.5,-13737.5,-114.24000000000001,274.68,-865.34,-13.252747252747254,-9.532967032967033,-90.52197802197803
866,0.004,-200.07999999999998,-195.444,1043.1,86432.5,9765.0,-12110.0,-114.24000000000001,274.68,-865.34,-13.423076923076923,-9.576923076923077,-90.60989010989012
867,0.004,-196.908,-193.98,1029.68,79275.0,13160.0,-7665.0,-117.60000000000001,280.14000000000004,-865.2,-13.56043956043956,-9.598901098901099,-90.68131868131869
868,0.004,-195.2,-196.908,1017.968,75337.5,14000.0,-2590.0,-117.60000000000001,280.14000000000004,-865.2,-13.692307692307692,-9.62087912087912,-90.73626373626374
869,0.004,-196.176,-206.18,1010.16,74917.5,9152.5,1540.0,-117.60000000000001,280.14000000000004,-865.2,-13.82967032967033,-9.67032967032967,-90.76373626373626
870,0.004,-198.128,-221.064,1006.9879999999999,72625.0,3220.0,3815.0,-114.10000000000001,286.58000000000004,-862.82,-13.978021978021978,-9.774725274725276,-90.77472527472527
871,0.004,-199.34799999999998,-239.852,1006.744,66325.0,1942.5,3465.0,-114.10000000000001,286.58000000000004,-862.82,-14.164835164835164,-9.923076923076923,-90.78021978021978
872,0.004,-198.128,-258.64,1009.672,62597.5,3010.0,2310.0,-114.10000000000001,286.58000000000004,-862.82,-14.461538461538462,-10.087912087912088,-90.76373626373626
873,0.004,-194.468,-274.5,1014.7959999999999,61705.0,5915.0,70.0,-107.24000000000001,295.26000000000005,-857.22,-14.857142857142858,-10.153846153846153,-90.74725274725274
874,0.004,-192.028,-280.59999999999997,1017.48,61880.0,7665.0,-1452.5,-107.24000000000001,295.26000000000005,-857.22,-15.274725274725276,-10.175824175824175,-90.73076923076923
875,0.004,-186.416,-290.116,1022.848,65415.0,11760.0,-5197.5,-107.24000000000001,295.26000000000005,-857.22,-15.697802197802197,-10.065934065934066,-90.73626373626374
876,0.004,-181.536,-296.216,1027.728,68862.5,16327.5,-7472.5,-111.58000000000001,296.8,-856.6600000000001,-16.087912087912088,-9.873626373626374,-90.76373626373626
877,0.004,-178.852,-300.608,1031.144,67567.5,19985.0,-7175.0,-111.58000000000001,296.8,-856.6600000000001,-16.417582417582416,-9.637362637362637,-90.8076923076923
878,0.004,-178.364,-304.024,1032.852,64767.5,21612.5,-4497.5,-111.58000000000001,296.8,-856.6600000000001,-16.664835164835164,-9.37912087912088,-90.85164835164835
879,0.004,-178.852,-306.70799999999997,1032.852,59972.5,21437.5,-805.0,-110.04,302.12,-857.08,-16.73076923076923,-9.368131868131869,-90.91208791208791
880,0.004,-179.584,-308.904,1030.9,54390.0,20492.5,2502.5,-110.04,302.12,-857.08,-16.87912087912088,-9.456043956043956,-90.93956043956044
881,0.004,-180.56,-311.09999999999997,1026.264,51082.5,18935.0,4707.5,-110.04,302.12,-857.08,-17.065934065934066,-9.56043956043956,-90.94505494505495
882,0.004,-181.048,-315.248,1018.944,49805.0,16975.0,4987.5,-112.56000000000002,304.50000000000006,-854.7,-17.417582417582416,-9.576923076923077,-90.91758241758242
883,0.004,-180.804,-318.176,1014.552,50715.0,15750.0,4410.0,-112.56000000000002,304.50000000000006,-854.7,-17.62087912087912,-9.692307692307692,-90.92307692307692
884,0.004,-179.34,-325.74,1003.816,56192.5,13930.0,875.0,-112.56000000000002,304.50000000000006,-854.7,-18.021978021978022,-9.615384615384615,-90.9065934065934
885,0.004,-177.632,-336.23199999999997,991.86,66640.0,12407.5,-4900.0,-104.86000000000001,308.42,-857.08,-18.456043956043956,-9.576923076923077,-90.91758241758242
886,0.004,-176.412,-348.188,979.904,79555.0,11637.5,-12040.0,-104.86000000000001,308.42,-857.08,-18.939560439560438,-9.56043956043956,-90.95054945054945
887,0.004,-175.436,-360.632,969.168,93152.5,12040.0,-19442.5,-104.86000000000001,308.42,-857.08,-19.478021978021978,-9.54945054945055,-91.01648351648352
888,0.004,-174.704,-371.61199999999997,960.14,104002.5,14892.5,-25847.5,-110.60000000000001,315.42,-852.8800000000001,-20.04945054945055,-9.532967032967033,-91.11538461538461
889,0.004,-173.728,-379.42,953.308,111405.0,21682.5,-32060.0,-110.60000000000001,315.42,-852.8800000000001,-20.642857142857142,-9.505494505494505,-91.25274725274726
890,0.004,-171.04399999999998,-384.056,948.184,115535.0,31027.5,-37870.0,-110.60000000000001,315.42,-852.8800000000001,-21.247252747252748,-9.445054945054945,-91.42857142857143
891,0.004,-166.896,-386.496,945.256,117705.0,37292.5,-42455.0,-110.60000000000001,315.42,-852.8800000000001,-21.857142857142858,-9.340659340659341,-91.63186813186813
892,0.004,-164.7,-386.984,945.012,118370.0,36435.0,-42822.5,-109.9,325.50000000000006,-849.5200000000001,-22.46153846153846,-9.197802197802197,-91.84065934065934
893,0.004,-161.772,-387.716,946.232,116462.5,29592.5,-41107.5,-109.9,325.50000000000006,-849.5200000000001,-22.785714285714285,-9.021978021978022,-92.08241758241758
894,0.004,-160.796,-387.96,948.9159999999999,109935.0,22925.0,-37975.0,-109.9,325.50000000000006,-849.5200000000001,-23.032967032967033,-8.961538461538462,-92.3076923076923
895,0.004,-160.064,-387.96,950.624,99557.5,18900.0,-32900.0,-109.76,322.98,-845.8800000000001,-23.236263736263737,-8.923076923076923,-92.50549450549451
896,0.004,-158.356,-387.96,951.6,88585.0,15085.0,-27667.5,-109.76,322.98,-845.8800000000001,-23.4010989010989,-8.884615384615385,-92.67582417582418
897,0.004,-156.16,-387.96,952.576,81497.5,9747.5,-22400.0,-109.76,322.98,-845.8800000000001,-23.543956043956044,-8.851648351648352,-92.81318681318682
898,0.004,-153.964,-389.18,954.04,77262.5,5880.0,-19022.5,-106.26,331.24,-849.3800000000001,-23.675824175824175,-8.81868131868132,-92.92857142857143
899,0.004,-151.524,-393.572,952.088,75355.0,5285.0,-18672.5,-106.26,331.24,-849.3800000000001,-23.807692307692307,-8.76923076923077,-93.04395604395604
900,0.004,-150.792,-396.988,949.648,76370.0,6982.5,-19635.0,-106.26,331.24,-849.3800000000001,-23.939560439560438,-8.714285714285714,-93.16483516483517
901,0.004,-150.304,-405.284,941.84,81760.0,13807.5,-23695.0,-108.92000000000002,333.06000000000006,-838.7400000000001,-24.104395604395606,-8.62087912087912,-93.31318681318682
902,0.004,-151.036,-415.288,932.568,90702.5,20247.5,-29050.0,-108.92000000000002,333.06000000000006,-838.7400000000001,-24.373626373626372,-8.434065934065934,-93.48901098901099
903,0.004,-151.524,-426.512,924.2719999999999,101220.0,24062.5,-33827.5,-108.92000000000002,333.06000000000006,-838.7400000000001,-24.928571428571427,-8.417582417582418,-93.65934065934066
904,0.004,-152.012,-437.98,919.88,111405.0,21437.5,-36155.0,-107.10000000000001,338.94000000000005,-834.2600000000001,-25.516483516483518,-8.423076923076923,-93.83516483516483
905,0.004,-151.768,-449.692,918.4159999999999,116392.5,21140.0,-39217.5,-107.10000000000001,338.94000000000005,-834.2600000000001,-26.126373626373628,-8.423076923076923,-94.02747252747253
906,0.004,-150.304,-460.428,918.904,120435.0,23432.5,-42420.0,-107.10000000000001,338.94000000000005,-834.2600000000001,-26.747252747252748,-8.37912087912088,-94.24175824175825
907,0.004,-148.596,-468.724,922.564,122745.0,22277.5,-44012.5,-107.38000000000001,340.76000000000005,-830.7600000000001,-27.335164835164836,-8.247252747252746,-94.46703296703296
908,0.004,-147.376,-473.604,929.396,121502.5,20650.0,-43907.5,-107.38000000000001,340.76000000000005,-830.7600000000001,-27.653846153846153,-8.164835164835164,-94.72527472527473
909,0.004,-146.888,-475.068,933.3,118807.5,21262.5,-43785.0,-107.38000000000001,340.76000000000005,-830.7600000000001,-27.939560439560438,-8.131868131868131,-94.98901098901099
910,0.004,-145.18,-476.044,940.376,112367.5,22995.0,-42857.5,-111.58000000000001,351.96000000000004,-824.8800000000001,-28.197802197802197,-8.087912087912088,-95.24725274725274
911,0.004,-142.984,-475.8,945.744,106540.0,24220.0,-40495.0,-111.58000000000001,351.96000000000004,-824.8800000000001,-28.439560439560438,-8.032967032967033,-95.50549450549451
912,0.004,-141.032,-476.532,948.9159999999999,103670.0,21035.0,-37187.5,-111.58000000000001,351.96000000000004,-824.8800000000001,-28.67032967032967,-7.989010989010989,-95.74175824175825
913,0.004,-140.54399999999998,-479.704,949.8919999999999,101570.0,13440.0,-33600.0,-113.82000000000001,350.98,-819.4200000000001,-28.895604395604394,-7.967032967032967,-95.94505494505495
914,0.004,-141.032,-483.12,948.9159999999999,97457.5,8382.5,-31657.5,-113.82000000000001,350.98,-819.4200000000001,-29.104395604395606,-7.967032967032967,-96.13186813186813
915,0.004,-139.32399999999998,-482.876,945.9879999999999,88497.5,10395.0,-32357.5,-113.82000000000001,350.98,-819.4200000000001,-29.28021978021978,-7.956043956043956,-96.31868131868131
916,0.004,-134.444,-480.68,941.596,83685.0,14647.5,-33407.5,-113.82000000000001,350.98,-819.4200000000001,-29.439560439560438,-7.917582417582418,-96.52747252747253
917,0.004,-131.028,-480.924,934.52,83142.5,14962.5,-34965.0,-114.52000000000001,360.92,-818.8600000000001,-29.593406593406595,-7.8791208791208796,-96.73626373626374
918,0.004,-131.028,-483.12,929.396,84700.0,14262.5,-36557.5,-114.52000000000001,360.92,-818.8600000000001,-29.75824175824176,-7.846153846153846,-96.95604395604396
919,0.004,-134.688,-493.12399999999997,916.22,94360.0,11777.5,-41282.5,-114.52000000000001,360.92,-818.8600000000001,-29.956043956043956,-7.84065934065934,-97.18681318681318
920,0.004,-140.29999999999998,-507.032,902.8,107432.5,9782.5,-47460.0,-112.42000000000002,365.54,-815.5000000000001,-30.197802197802197,-7.868131868131868,-97.44505494505495
921,0.004,-144.448,-519.72,893.7719999999999,118667.5,10027.5,-53305.0,-112.42000000000002,365.54,-815.5000000000001,-30.626373626373628,-8.126373626373626,-97.71978021978022
922,0.004,-145.668,-530.212,890.356,125090.0,11322.5,-56700.0,-112.42000000000002,365.54,-815.5000000000001,-31.236263736263737,-8.093406593406593,-98.00549450549451
923,0.004,-145.18,-537.776,892.552,126875.0,11532.5,-57102.5,-114.66000000000001,364.42,-807.3800000000001,-31.5989010989011,-8.054945054945055,-98.31868131868131
924,0.004,-143.716,-542.656,895.968,124897.5,12127.5,-56822.5,-114.66000000000001,364.42,-807.3800000000001,-31.928571428571427,-8.043956043956044,-98.63736263736264
925,0.004,-143.228,-545.828,898.896,122832.5,10360.0,-55055.0,-114.66000000000001,364.42,-807.3800000000001,-32.24175824175824,-8.06043956043956,-98.93956043956044
926,0.004,-143.716,-548.512,900.848,119647.5,8960.0,-52080.0,-118.86000000000001,371.14000000000004,-807.3800000000001,-32.53846153846154,-8.093406593406593,-99.23076923076923
927,0.004,-144.692,-549.4879999999999,901.5799999999999,116987.5,8120.0,-50295.0,-118.86000000000001,371.14000000000004,-807.3800000000001,-32.824175824175825,-8.131868131868131,-99.51648351648352
928,0.004,-147.376,-551.4399999999999,901.824,112577.5,3745.0,-45237.5,-118.86000000000001,371.14000000000004,-807.3800000000001,-33.09340659340659,-8.197802197802197,-99.76923076923077
929,0.004,-150.304,-553.88,901.824,106557.5,-3062.5,-39760.0,-120.54,371.56000000000006,-800.3800000000001,-33.33516483516483,-8.280219780219781,-99.97802197802197
930,0.004,-152.744,-557.2959999999999,901.092,99540.0,-10745.0,-35245.0,-120.54,371.56000000000006,-800.3800000000001,-33.56043956043956,-8.39010989010989,-100.14285714285714
931,0.004,-154.452,-561.688,897.432,96005.0,-18760.0,-33267.5,-120.54,371.56000000000006,-800.3800000000001,-33.77472527472528,-8.516483516483516,-100.28021978021978
932,0.004,-157.624,-566.324,892.064,95427.5,-32410.0,-34685.0,-123.34000000000002,378.14000000000004,-787.6400000000001,-33.989010989010985,-8.697802197802197,-100.39010989010988
933,0.004,-163.236,-570.716,885.476,98420.0,-44712.5,-37432.5,-123.34000000000002,378.14000000000004,-787.6400000000001,-34.214285714285715,-8.945054945054945,-100.47252747252747
934,0.004,-166.408,-576.328,876.204,103337.5,-41545.0,-36137.5,-123.34000000000002,378.14000000000004,-787.6400000000001,-34.46153846153846,-9.18131868131868,-100.56593406593407
935,0.004,-166.652,-579.256,870.836,104335.0,-36645.0,-33652.5,-133.56,383.46000000000004,-781.9000000000001,-34.71978021978022,-9.351648351648352,-100.66483516483517
936,0.004,-168.84799999999998,-586.8199999999999,862.54,105280.0,-34632.5,-30047.5,-133.56,383.46000000000004,-781.9000000000001,-34.98351648351648,-9.483516483516484,-100.75274725274726
937,0.004,-172.508,-595.36,855.4639999999999,107887.5,-37100.0,-30992.5,-133.56,383.46000000000004,-781.9000000000001,-35.28021978021978,-9.593406593406593,-100.84065934065934
938,0.004,-176.168,-603.9,849.12,111475.0,-41195.0,-33460.0,-132.44000000000003,390.6,-777.7,-35.88461538461539,-9.807692307692308,-100.9065934065934
939,0.004,-178.852,-611.4639999999999,842.776,114222.5,-43067.5,-35402.5,-132.44000000000003,390.6,-777.7,-36.48351648351648,-9.934065934065934,-100.97252747252747
940,0.004,-179.096,-618.052,837.164,117617.5,-38867.5,-37975.0,-132.44000000000003,390.6,-777.7,-36.917582417582416,-9.978021978021978,-101.08241758241758
941,0.004,-177.632,-622.932,833.504,117915.0,-34457.5,-38885.0,-132.44000000000003,390.6,-777.7,-37.31318681318681,-10.027472527472527,-101.20879120879121
942,0.004,-181.048,-627.324,830.576,117880.0,-35752.5,-38675.0,-135.8,396.62000000000006,-772.2400000000001,-37.64835164835165,-10.142857142857142,-101.33516483516483
943,0.004,-186.66,-633.424,824.72,118632.5,-43400.0,-39270.0,-135.8,396.62000000000006,-772.2400000000001,-37.967032967032964,-10.428571428571429,-101.44505494505495
944,0.004,-189.832,-637.328,820.328,121415.0,-45640.0,-41405.0,-135.8,396.62000000000006,-772.2400000000001,-38.31868131868132,-10.587912087912088,-101.54945054945055
945,0.004,-198.128,-645.624,810.324,125422.5,-46865.0,-41230.0,-138.88000000000002,397.74000000000007,-758.94,-38.934065934065934,-10.95054945054945,-101.63736263736264
946,0.004,-206.424,-653.92,800.076,128030.0,-47512.5,-38412.5,-138.88000000000002,397.74000000000007,-758.94,-39.56043956043956,-11.313186813186814,-101.70879120879121
947,0.004,-213.744,-661.972,789.828,129482.5,-46165.0,-34842.5,-138.88000000000002,397.74000000000007,-758.94,-40.1978021978022,-11.659340659340659,-101.76923076923077
948,0.004,-220.332,-669.536,781.288,127837.5,-46025.0,-31377.5,-148.4,400.40000000000003,-746.6200000000001,-40.82967032967033,-11.994505494505495,-101.81318681318682
949,0.004,-225.212,-676.3679999999999,773.968,124407.5,-46550.0,-30222.5,-148.4,400.40000000000003,-746.6200000000001,-41.44505494505494,-12.335164835164836,-101.84615384615384
950,0.004,-227.896,-681.492,767.624,121117.5,-44100.0,-29190.0,-148.4,400.40000000000003,-746.6200000000001,-42.043956043956044,-12.664835164835164,-101.88461538461539
951,0.004,-228.384,-685.396,762.9879999999999,116270.0,-41702.5,-28420.0,-150.64000000000001,406.98,-738.36,-42.41208791208791,-12.747252747252746,-101.94505494505495
952,0.004,-228.14,-689.788,759.572,114030.0,-38430.0,-28857.5,-150.64000000000001,406.98,-738.36,-42.78021978021978,-12.807692307692308,-102.02197802197803
953,0.004,-228.87199999999999,-692.228,757.864,112402.5,-37082.5,-27790.0,-150.64000000000001,406.98,-738.36,-43.104395604395606,-12.906593406593407,-102.0934065934066
954,0.004,-229.60399999999998,-698.084,753.228,112227.5,-33600.0,-25777.5,-158.9,406.42,-729.6800000000001,-43.456043956043956,-12.956043956043956,-102.17582417582418
955,0.004,-228.14,-705.404,746.884,114362.5,-28105.0,-28420.0,-158.9,406.42,-729.6800000000001,-43.88461538461539,-12.945054945054945,-102.28021978021978
956,0.004,-228.384,-712.7239999999999,741.028,118492.5,-25112.5,-32952.5,-158.9,406.42,-729.6800000000001,-44.362637362637365,-12.928571428571429,-102.42307692307692
957,0.004,-232.04399999999998,-719.8,733.952,121275.0,-25270.0,-34912.5,-157.64000000000001,408.94000000000005,-726.0400000000001,-44.92307692307692,-12.934065934065934,-102.56043956043956
958,0.004,-237.412,-726.632,723.46,122272.5,-24325.0,-35490.0,-157.64000000000001,408.94000000000005,-726.0400000000001,-45.543956043956044,-13.17032967032967,-102.7032967032967
959,0.004,-244.244,-734.196,710.528,121047.5,-21997.5,-34982.5,-157.64000000000001,408.94000000000005,-726.0400000000001,-46.14835164835165,-13.417582417582418,-102.84615384615384
960,0.004,-251.808,-741.516,697.84,118317.5,-22225.0,-33285.0,-163.10000000000002,415.24000000000007,-711.6200000000001,-46.73626373626374,-13.67032967032967,-102.98901098901099
961,0.004,-254.736,-744.688,691.496,116270.0,-22417.5,-32532.5,-163.10000000000002,415.24000000000007,-711.6200000000001,-47.31318681318681,-13.93956043956044,-103.12087912087912
962,0.004,-260.836,-750.056,680.76,113330.0,-22610.0,-32077.5,-163.10000000000002,415.24000000000007,-711.6200000000001,-47.86813186813187,-14.214285714285714,-103.25274725274726
963,0.004,-264.74,-752.984,671.976,113557.5,-24220.0,-30975.0,-165.20000000000002,421.12000000000006,-707.2800000000001,-48.42307692307692,-14.494505494505495,-103.37362637362638
964,0.004,-263.52,-754.692,666.364,114187.5,-23782.5,-34842.5,-165.20000000000002,421.12000000000006,-707.2800000000001,-48.98351648351648,-14.785714285714286,-103.51648351648352
965,0.004,-263.52,-756.156,663.436,116112.5,-24325.0,-38797.5,-165.20000000000002,421.12000000000006,-707.2800000000001,-49.30769230769231,-14.906593406593407,-103.7032967032967
966,0.004,-264.252,-758.84,661.484,117530.0,-25690.0,-39917.5,-172.34,420.42,-701.5400000000001,-49.642857142857146,-15.027472527472527,-103.8956043956044
967,0.004,-267.18,-762.9879999999999,659.288,118352.5,-24640.0,-38727.5,-172.34,420.42,-701.5400000000001,-49.972527472527474,-15.153846153846153,-104.08791208791209
968,0.004,-269.864,-767.8679999999999,655.384,122307.5,-23572.5,-37362.5,-172.34,420.42,-701.5400000000001,-50.324175824175825,-15.274725274725276,-104.29120879120879
969,0.004,-269.376,-773.7239999999999,650.7479999999999,128870.0,-18882.5,-41912.5,-172.34,420.42,-701.5400000000001,-50.714285714285715,-15.346153846153847,-104.54395604395604
970,0.004,-269.864,-776.896,647.8199999999999,133297.5,-16992.5,-44135.0,-179.20000000000002,423.36,-688.1,-51.10989010989011,-15.434065934065934,-104.82417582417582
971,0.004,-272.06,-782.02,642.452,138897.5,-16292.5,-49122.5,-179.20000000000002,423.36,-688.1,-51.527472527472526,-15.532967032967033,-105.14285714285714
972,0.004,-272.06,-784.704,637.328,143027.5,-15942.5,-55685.0,-179.20000000000002,423.36,-688.1,-51.96153846153846,-15.653846153846153,-105.5
973,0.004,-276.452,-785.68,631.472,141767.5,-17010.0,-58380.0,-179.62,421.82000000000005,-672.84,-52.36813186813187,-15.824175824175825,-105.86263736263736
974,0.004,-281.08799999999997,-784.46,624.884,138425.0,-22365.0,-57820.0,-179.62,421.82000000000005,-672.84,-52.75824175824176,-16.03846153846154,-106.1978021978022
975,0.004,-281.82,-783.24,618.052,134155.0,-21507.5,-59727.5,-179.62,421.82000000000005,-672.84,-53.13186813186813,-16.24175824175824,-106.54945054945055
976,0.004,-283.528,-783.728,610.732,130532.5,-17710.0,-58712.5,-181.72000000000003,422.52000000000004,-665.7,-53.489010989010985,-16.434065934065934,-106.91208791208791
977,0.004,-284.504,-784.704,604.144,124215.0,-15085.0,-56455.0,-181.72000000000003,422.52000000000004,-665.7,-53.824175824175825,-16.5989010989011,-107.27472527472527
978,0.004,-287.676,-787.144,597.068,118860.0,-8330.0,-56980.0,-181.72000000000003,422.52000000000004,-665.7,-54.13186813186813,-16.752747252747252,-107.67582417582418
979,0.004,-292.312,-788.608,592.92,117582.5,-9100.0,-53322.5,-188.86,423.08000000000004,-667.8000000000001,-54.434065934065934,-16.917582417582416,-108.06043956043956
980,0.004,-301.584,-791.048,583.8919999999999,115640.0,-14035.0,-49192.5,-188.86,423.08000000000004,-667.8000000000001,-54.73076923076923,-17.13736263736264,-108.4010989010989
981,0.004,-308.416,-793.244,571.448,116025.0,-14105.0,-48475.0,-188.86,423.08000000000004,-667.8000000000001,-55.04945054945055,-17.428571428571427,-108.74175824175825
982,0.004,-317.2,-797.636,555.1,118702.5,-12337.5,-47722.5,-190.82000000000002,429.24000000000007,-657.86,-55.53846153846154,-17.785714285714285,-109.0934065934066
983,0.004,-328.668,-802.516,537.288,121415.0,-16450.0,-43697.5,-190.82000000000002,429.24000000000007,-657.86,-56.0989010989011,-18.104395604395606,-109.41208791208791
984,0.004,-337.452,-807.64,518.256,119560.0,-16817.5,-44240.0,-190.82000000000002,429.24000000000007,-657.86,-56.675824175824175,-18.4010989010989,-109.74175824175825
985,0.004,-346.236,-814.228,499.712,118545.0,-14332.5,-44590.0,-195.3,431.34000000000003,-645.2600000000001,-57.247252747252745,-18.681318681318682,-110.08791208791209
986,0.004,-353.068,-818.376,485.56,121380.0,-19547.5,-46707.5,-195.3,431.34000000000003,-645.2600000000001,-57.84065934065934,-18.978021978021978,-110.42857142857143
987,0.004,-355.508,-820.084,479.704,122692.5,-21805.0,-49227.5,-195.3,431.34000000000003,-645.2600000000001,-58.43956043956044,-19.291208791208792,-110.77472527472527
988,0.004,-360.144,-821.792,472.14,124985.0,-26407.5,-51940.0,-199.64000000000001,431.34000000000003,-639.6600000000001,-59.04945054945055,-19.626373626373628,-111.11538461538461
989,0.004,-362.34,-821.304,469.212,127417.5,-32235.0,-54040.0,-199.64000000000001,431.34000000000003,-639.6600000000001,-59.66483516483517,-19.994505494505493,-111.44505494505495
990,0.004,-361.364,-821.06,469.7,126805.0,-35052.5,-57155.0,-199.64000000000001,431.34000000000003,-639.6600000000001,-60.25824175824176,-20.395604395604394,-111.76923076923077
991,0.004,-359.656,-821.548,470.676,125457.5,-34965.0,-57050.0,-200.76000000000002,427.70000000000005,-632.5200000000001,-60.747252747252745,-20.846153846153847,-112.1043956043956
992,0.004,-357.948,-822.28,472.14,122010.0,-32462.5,-55422.5,-200.76000000000002,427.70000000000005,-632.5200000000001,-61.104395604395606,-21.071428571428573,-112.46153846153847
993,0.004,-355.02,-821.792,474.092,118510.0,-29225.0,-53147.5,-200.76000000000002,427.70000000000005,-632.5200000000001,-61.45054945054945,-21.247252747252748,-112.82417582417582
994,0.004,-348.432,-820.328,474.824,113942.5,-22085.0,-53217.5,-200.76000000000002,427.70000000000005,-632.5200000000001,-61.77472527472528,-21.39010989010989,-113.24175824175825
995,0.004,-345.992,-819.108,473.604,109270.0,-12372.5,-52115.0,-207.62000000000003,430.92,-617.82,-62.07142857142857,-21.516483516483518,-113.71428571428571
996,0.004,-346.724,-817.644,472.384,107135.0,-12530.0,-49087.5,-207.62000000000003,430.92,-617.82,-62.362637362637365,-21.63186813186813,-114.17582417582418
997,0.004,-346.724,-813.496,468.724,104352.5,-14630.0,-48020.0,-207.62000000000003,430.92,-617.82,-62.637362637362635,-21.75824175824176,-114.62087912087912
998,0.004,-345.016,-810.0799999999999,460.67199999999997,99697.5,-7805.0,-48422.5,-213.64000000000001,424.90000000000003,-609.1400000000001,-62.89010989010989,-21.86813186813187,-115.1043956043956
999,0.004,-347.7,-807.64,449.204,94570.0,-3097.5,-48352.5,-213.64000000000001,424.90000000000003,-609.1400000000001,-63.10989010989011,-21.967032967032967,-115.62087912087912
1000,0.004,-353.8,-805.444,436.272,88130.0,-3675.0,-46970.0,-213.64000000000001,424.90000000000003,-609.1400000000001,-63.30769230769231,-22.071428571428573,-116.1043956043956
1001,0.004,-362.34,-805.1999999999999,421.876,83667.5,-5267.5,-45255.0,-214.34000000000003,423.36,-604.1,-63.48351648351648,-22.197802197802197,-116.56043956043956
1002,0.004,-373.56399999999996,-806.42,405.52799999999996,80675.0,-6160.0,-43190.0,-214.34000000000003,423.36,-604.1,-63.7032967032967,-22.521978021978022,-117.0
